SAMPLE_ID,EVENT_ID,GRAPH_ID,OUTLET_ID,INPUT_START,FORECAST_TIME,TARGET_START,TARGET_END,HISTORY_HOURS,FORECAST_HOURS,TARGET_VARIABLE,TARGET_COVERAGE,SPLIT
S000025318,B034_F0018,B034,61711890,2024-05-27 15:00:00,2024-05-28 14:00:00,2024-05-28 15:00:00,2024-05-28 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025319,B034_F0018,B034,61711890,2024-05-27 16:00:00,2024-05-28 15:00:00,2024-05-28 16:00:00,2024-05-28 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025320,B034_F0018,B034,61711890,2024-05-27 17:00:00,2024-05-28 16:00:00,2024-05-28 17:00:00,2024-05-28 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025321,B034_F0018,B034,61711890,2024-05-27 18:00:00,2024-05-28 17:00:00,2024-05-28 18:00:00,2024-05-28 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025322,B034_F0018,B034,61711890,2024-05-27 19:00:00,2024-05-28 18:00:00,2024-05-28 19:00:00,2024-05-29 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025323,B034_F0018,B034,61711890,2024-05-27 20:00:00,2024-05-28 19:00:00,2024-05-28 20:00:00,2024-05-29 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025324,B034_F0018,B034,61711890,2024-05-27 21:00:00,2024-05-28 20:00:00,2024-05-28 21:00:00,2024-05-29 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025325,B003_F0028,B003,61109600,2024-05-25 08:00:00,2024-05-26 07:00:00,2024-05-26 08:00:00,2024-05-26 13:00:00,24,6,FLOW,0.8333333333,TRAIN
S000025326,B003_F0028,B003,61109600,2024-05-25 09:00:00,2024-05-26 08:00:00,2024-05-26 09:00:00,2024-05-26 14:00:00,24,6,FLOW,0.8333333333,TRAIN
S000025327,B003_F0028,B003,61109600,2024-05-25 10:00:00,2024-05-26 09:00:00,2024-05-26 10:00:00,2024-05-26 15:00:00,24,6,FLOW,0.8333333333,TRAIN
S000025328,B003_F0028,B003,61109600,2024-05-25 11:00:00,2024-05-26 10:00:00,2024-05-26 11:00:00,2024-05-26 16:00:00,24,6,FLOW,0.8333333333,TRAIN
S000025329,B003_F0028,B003,61109600,2024-05-25 12:00:00,2024-05-26 11:00:00,2024-05-26 12:00:00,2024-05-26 17:00:00,24,6,FLOW,1,TRAIN
S000025330,B003_F0028,B003,61109600,2024-05-25 13:00:00,2024-05-26 12:00:00,2024-05-26 13:00:00,2024-05-26 18:00:00,24,6,FLOW,1,TRAIN
S000025331,B003_F0028,B003,61109600,2024-05-25 14:00:00,2024-05-26 13:00:00,2024-05-26 14:00:00,2024-05-26 19:00:00,24,6,FLOW,1,TRAIN
S000025332,B003_F0028,B003,61109600,2024-05-25 15:00:00,2024-05-26 14:00:00,2024-05-26 15:00:00,2024-05-26 20:00:00,24,6,FLOW,1,TRAIN
S000025333,B003_F0028,B003,61109600,2024-05-25 16:00:00,2024-05-26 15:00:00,2024-05-26 16:00:00,2024-05-26 21:00:00,24,6,FLOW,1,TRAIN
S000025334,B003_F0028,B003,61109600,2024-05-25 17:00:00,2024-05-26 16:00:00,2024-05-26 17:00:00,2024-05-26 22:00:00,24,6,FLOW,1,TRAIN
S000025335,B003_F0028,B003,61109600,2024-05-25 18:00:00,2024-05-26 17:00:00,2024-05-26 18:00:00,2024-05-26 23:00:00,24,6,FLOW,1,TRAIN
S000025336,B003_F0028,B003,61109600,2024-05-25 19:00:00,2024-05-26 18:00:00,2024-05-26 19:00:00,2024-05-27 00:00:00,24,6,FLOW,1,TRAIN
S000025337,B003_F0028,B003,61109600,2024-05-25 20:00:00,2024-05-26 19:00:00,2024-05-26 20:00:00,2024-05-27 01:00:00,24,6,FLOW,1,TRAIN
S000025338,B003_F0028,B003,61109600,2024-05-25 21:00:00,2024-05-26 20:00:00,2024-05-26 21:00:00,2024-05-27 02:00:00,24,6,FLOW,1,TRAIN
S000025339,B003_F0028,B003,61109600,2024-05-25 22:00:00,2024-05-26 21:00:00,2024-05-26 22:00:00,2024-05-27 03:00:00,24,6,FLOW,1,TRAIN
S000025340,B003_F0028,B003,61109600,2024-05-25 23:00:00,2024-05-26 22:00:00,2024-05-26 23:00:00,2024-05-27 04:00:00,24,6,FLOW,1,TRAIN
S000025341,B003_F0028,B003,61109600,2024-05-26 00:00:00,2024-05-26 23:00:00,2024-05-27 00:00:00,2024-05-27 05:00:00,24,6,FLOW,1,TRAIN
S000025342,B003_F0028,B003,61109600,2024-05-26 01:00:00,2024-05-27 00:00:00,2024-05-27 01:00:00,2024-05-27 06:00:00,24,6,FLOW,1,TRAIN
S000025343,B003_F0028,B003,61109600,2024-05-26 02:00:00,2024-05-27 01:00:00,2024-05-27 02:00:00,2024-05-27 07:00:00,24,6,FLOW,1,TRAIN
S000025344,B003_F0028,B003,61109600,2024-05-26 03:00:00,2024-05-27 02:00:00,2024-05-27 03:00:00,2024-05-27 08:00:00,24,6,FLOW,1,TRAIN
S000025345,B003_F0028,B003,61109600,2024-05-26 04:00:00,2024-05-27 03:00:00,2024-05-27 04:00:00,2024-05-27 09:00:00,24,6,FLOW,1,TRAIN
S000025346,B003_F0028,B003,61109600,2024-05-26 05:00:00,2024-05-27 04:00:00,2024-05-27 05:00:00,2024-05-27 10:00:00,24,6,FLOW,1,TRAIN
S000025347,B003_F0028,B003,61109600,2024-05-26 06:00:00,2024-05-27 05:00:00,2024-05-27 06:00:00,2024-05-27 11:00:00,24,6,FLOW,1,TRAIN
S000025348,B003_F0028,B003,61109600,2024-05-26 07:00:00,2024-05-27 06:00:00,2024-05-27 07:00:00,2024-05-27 12:00:00,24,6,FLOW,1,TRAIN
S000025349,B003_F0028,B003,61109600,2024-05-26 08:00:00,2024-05-27 07:00:00,2024-05-27 08:00:00,2024-05-27 13:00:00,24,6,FLOW,1,TRAIN
S000025350,B003_F0028,B003,61109600,2024-05-26 09:00:00,2024-05-27 08:00:00,2024-05-27 09:00:00,2024-05-27 14:00:00,24,6,FLOW,1,TRAIN
S000025351,B003_F0028,B003,61109600,2024-05-26 10:00:00,2024-05-27 09:00:00,2024-05-27 10:00:00,2024-05-27 15:00:00,24,6,FLOW,1,TRAIN
S000025352,B003_F0028,B003,61109600,2024-05-26 11:00:00,2024-05-27 10:00:00,2024-05-27 11:00:00,2024-05-27 16:00:00,24,6,FLOW,1,TRAIN
S000025353,B003_F0028,B003,61109600,2024-05-26 12:00:00,2024-05-27 11:00:00,2024-05-27 12:00:00,2024-05-27 17:00:00,24,6,FLOW,1,TRAIN
S000025354,B003_F0028,B003,61109600,2024-05-26 13:00:00,2024-05-27 12:00:00,2024-05-27 13:00:00,2024-05-27 18:00:00,24,6,FLOW,1,TRAIN
S000025355,B003_F0028,B003,61109600,2024-05-26 14:00:00,2024-05-27 13:00:00,2024-05-27 14:00:00,2024-05-27 19:00:00,24,6,FLOW,1,TRAIN
S000025356,B003_F0028,B003,61109600,2024-05-26 15:00:00,2024-05-27 14:00:00,2024-05-27 15:00:00,2024-05-27 20:00:00,24,6,FLOW,1,TRAIN
S000025357,B003_F0028,B003,61109600,2024-05-26 16:00:00,2024-05-27 15:00:00,2024-05-27 16:00:00,2024-05-27 21:00:00,24,6,FLOW,1,TRAIN
S000025358,B003_F0028,B003,61109600,2024-05-26 17:00:00,2024-05-27 16:00:00,2024-05-27 17:00:00,2024-05-27 22:00:00,24,6,FLOW,1,TRAIN
S000025359,B003_F0028,B003,61109600,2024-05-26 18:00:00,2024-05-27 17:00:00,2024-05-27 18:00:00,2024-05-27 23:00:00,24,6,FLOW,1,TRAIN
S000025360,B003_F0028,B003,61109600,2024-05-26 19:00:00,2024-05-27 18:00:00,2024-05-27 19:00:00,2024-05-28 00:00:00,24,6,FLOW,1,TRAIN
S000025361,B003_F0028,B003,61109600,2024-05-26 20:00:00,2024-05-27 19:00:00,2024-05-27 20:00:00,2024-05-28 01:00:00,24,6,FLOW,1,TRAIN
S000025362,B003_F0028,B003,61109600,2024-05-26 21:00:00,2024-05-27 20:00:00,2024-05-27 21:00:00,2024-05-28 02:00:00,24,6,FLOW,1,TRAIN
S000025363,B003_F0028,B003,61109600,2024-05-26 22:00:00,2024-05-27 21:00:00,2024-05-27 22:00:00,2024-05-28 03:00:00,24,6,FLOW,1,TRAIN
S000025364,B003_F0028,B003,61109600,2024-05-26 23:00:00,2024-05-27 22:00:00,2024-05-27 23:00:00,2024-05-28 04:00:00,24,6,FLOW,1,TRAIN
S000025365,B003_F0028,B003,61109600,2024-05-27 00:00:00,2024-05-27 23:00:00,2024-05-28 00:00:00,2024-05-28 05:00:00,24,6,FLOW,1,TRAIN
S000025366,B003_F0028,B003,61109600,2024-05-27 01:00:00,2024-05-28 00:00:00,2024-05-28 01:00:00,2024-05-28 06:00:00,24,6,FLOW,1,TRAIN
S000025367,B003_F0028,B003,61109600,2024-05-27 02:00:00,2024-05-28 01:00:00,2024-05-28 02:00:00,2024-05-28 07:00:00,24,6,FLOW,1,TRAIN
S000025368,B003_F0028,B003,61109600,2024-05-27 03:00:00,2024-05-28 02:00:00,2024-05-28 03:00:00,2024-05-28 08:00:00,24,6,FLOW,1,TRAIN
S000025369,B003_F0028,B003,61109600,2024-05-27 04:00:00,2024-05-28 03:00:00,2024-05-28 04:00:00,2024-05-28 09:00:00,24,6,FLOW,1,TRAIN
S000025370,B003_F0028,B003,61109600,2024-05-27 05:00:00,2024-05-28 04:00:00,2024-05-28 05:00:00,2024-05-28 10:00:00,24,6,FLOW,1,TRAIN
S000025371,B003_F0028,B003,61109600,2024-05-27 06:00:00,2024-05-28 05:00:00,2024-05-28 06:00:00,2024-05-28 11:00:00,24,6,FLOW,1,TRAIN
S000025372,B003_F0028,B003,61109600,2024-05-27 07:00:00,2024-05-28 06:00:00,2024-05-28 07:00:00,2024-05-28 12:00:00,24,6,FLOW,1,TRAIN
S000025373,B003_F0028,B003,61109600,2024-05-27 08:00:00,2024-05-28 07:00:00,2024-05-28 08:00:00,2024-05-28 13:00:00,24,6,FLOW,1,TRAIN
S000025374,B003_F0028,B003,61109600,2024-05-27 09:00:00,2024-05-28 08:00:00,2024-05-28 09:00:00,2024-05-28 14:00:00,24,6,FLOW,1,TRAIN
S000025375,B003_F0028,B003,61109600,2024-05-27 10:00:00,2024-05-28 09:00:00,2024-05-28 10:00:00,2024-05-28 15:00:00,24,6,FLOW,1,TRAIN
S000025376,B003_F0028,B003,61109600,2024-05-27 11:00:00,2024-05-28 10:00:00,2024-05-28 11:00:00,2024-05-28 16:00:00,24,6,FLOW,1,TRAIN
S000025377,B003_F0028,B003,61109600,2024-05-27 12:00:00,2024-05-28 11:00:00,2024-05-28 12:00:00,2024-05-28 17:00:00,24,6,FLOW,1,TRAIN
S000025378,B003_F0028,B003,61109600,2024-05-27 13:00:00,2024-05-28 12:00:00,2024-05-28 13:00:00,2024-05-28 18:00:00,24,6,FLOW,1,TRAIN
S000025379,B003_F0028,B003,61109600,2024-05-27 14:00:00,2024-05-28 13:00:00,2024-05-28 14:00:00,2024-05-28 19:00:00,24,6,FLOW,1,TRAIN
S000025380,B003_F0028,B003,61109600,2024-05-27 15:00:00,2024-05-28 14:00:00,2024-05-28 15:00:00,2024-05-28 20:00:00,24,6,FLOW,1,TRAIN
S000025381,B003_F0028,B003,61109600,2024-05-27 16:00:00,2024-05-28 15:00:00,2024-05-28 16:00:00,2024-05-28 21:00:00,24,6,FLOW,1,TRAIN
S000025382,B003_F0028,B003,61109600,2024-05-27 17:00:00,2024-05-28 16:00:00,2024-05-28 17:00:00,2024-05-28 22:00:00,24,6,FLOW,1,TRAIN
S000025383,B003_F0028,B003,61109600,2024-05-27 18:00:00,2024-05-28 17:00:00,2024-05-28 18:00:00,2024-05-28 23:00:00,24,6,FLOW,1,TRAIN
S000025384,B003_F0028,B003,61109600,2024-05-27 19:00:00,2024-05-28 18:00:00,2024-05-28 19:00:00,2024-05-29 00:00:00,24,6,FLOW,1,TRAIN
S000025385,B003_F0028,B003,61109600,2024-05-27 20:00:00,2024-05-28 19:00:00,2024-05-28 20:00:00,2024-05-29 01:00:00,24,6,FLOW,1,TRAIN
S000025386,B003_F0028,B003,61109600,2024-05-27 21:00:00,2024-05-28 20:00:00,2024-05-28 21:00:00,2024-05-29 02:00:00,24,6,FLOW,1,TRAIN
S000025387,B003_F0028,B003,61109600,2024-05-27 22:00:00,2024-05-28 21:00:00,2024-05-28 22:00:00,2024-05-29 03:00:00,24,6,FLOW,1,TRAIN
S000025388,B003_F0028,B003,61109600,2024-05-27 23:00:00,2024-05-28 22:00:00,2024-05-28 23:00:00,2024-05-29 04:00:00,24,6,FLOW,1,TRAIN
S000025389,B003_F0028,B003,61109600,2024-05-28 00:00:00,2024-05-28 23:00:00,2024-05-29 00:00:00,2024-05-29 05:00:00,24,6,FLOW,1,TRAIN
S000025390,B003_F0028,B003,61109600,2024-05-28 01:00:00,2024-05-29 00:00:00,2024-05-29 01:00:00,2024-05-29 06:00:00,24,6,FLOW,1,TRAIN
S000025391,B003_F0028,B003,61109600,2024-05-28 02:00:00,2024-05-29 01:00:00,2024-05-29 02:00:00,2024-05-29 07:00:00,24,6,FLOW,1,TRAIN
S000025392,B003_F0028,B003,61109600,2024-05-28 03:00:00,2024-05-29 02:00:00,2024-05-29 03:00:00,2024-05-29 08:00:00,24,6,FLOW,1,TRAIN
S000025393,B003_F0028,B003,61109600,2024-05-28 04:00:00,2024-05-29 03:00:00,2024-05-29 04:00:00,2024-05-29 09:00:00,24,6,FLOW,1,TRAIN
S000025394,B003_F0028,B003,61109600,2024-05-28 05:00:00,2024-05-29 04:00:00,2024-05-29 05:00:00,2024-05-29 10:00:00,24,6,FLOW,1,TRAIN
S000025395,B003_F0028,B003,61109600,2024-05-28 06:00:00,2024-05-29 05:00:00,2024-05-29 06:00:00,2024-05-29 11:00:00,24,6,FLOW,0.8333333333,TRAIN
S000025396,B003_F0028,B003,61109600,2024-05-28 07:00:00,2024-05-29 06:00:00,2024-05-29 07:00:00,2024-05-29 12:00:00,24,6,FLOW,0.8333333333,TRAIN
S000025397,B014_F0009,B014,611E2920,2024-05-28 15:00:00,2024-05-29 14:00:00,2024-05-29 15:00:00,2024-05-29 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025398,B014_F0009,B014,611E2920,2024-05-28 16:00:00,2024-05-29 15:00:00,2024-05-29 16:00:00,2024-05-29 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025399,B014_F0009,B014,611E2920,2024-05-28 17:00:00,2024-05-29 16:00:00,2024-05-29 17:00:00,2024-05-29 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025400,B014_F0009,B014,611E2920,2024-05-28 18:00:00,2024-05-29 17:00:00,2024-05-29 18:00:00,2024-05-29 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025401,B014_F0009,B014,611E2920,2024-05-28 19:00:00,2024-05-29 18:00:00,2024-05-29 19:00:00,2024-05-30 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025402,B014_F0009,B014,611E2920,2024-05-28 20:00:00,2024-05-29 19:00:00,2024-05-29 20:00:00,2024-05-30 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025403,B014_F0009,B014,611E2920,2024-05-28 21:00:00,2024-05-29 20:00:00,2024-05-29 21:00:00,2024-05-30 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025404,B014_F0009,B014,611E2920,2024-05-28 22:00:00,2024-05-29 21:00:00,2024-05-29 22:00:00,2024-05-30 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025405,B014_F0009,B014,611E2920,2024-05-28 23:00:00,2024-05-29 22:00:00,2024-05-29 23:00:00,2024-05-30 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025406,B014_F0009,B014,611E2920,2024-05-29 00:00:00,2024-05-29 23:00:00,2024-05-30 00:00:00,2024-05-30 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025407,B014_F0009,B014,611E2920,2024-05-29 01:00:00,2024-05-30 00:00:00,2024-05-30 01:00:00,2024-05-30 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025408,B014_F0009,B014,611E2920,2024-05-29 02:00:00,2024-05-30 01:00:00,2024-05-30 02:00:00,2024-05-30 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025409,B014_F0009,B014,611E2920,2024-05-29 03:00:00,2024-05-30 02:00:00,2024-05-30 03:00:00,2024-05-30 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025410,B014_F0009,B014,611E2920,2024-05-29 04:00:00,2024-05-30 03:00:00,2024-05-30 04:00:00,2024-05-30 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025411,B014_F0009,B014,611E2920,2024-05-29 05:00:00,2024-05-30 04:00:00,2024-05-30 05:00:00,2024-05-30 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025412,B014_F0009,B014,611E2920,2024-05-29 06:00:00,2024-05-30 05:00:00,2024-05-30 06:00:00,2024-05-30 11:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025413,B014_F0009,B014,611E2920,2024-05-29 07:00:00,2024-05-30 06:00:00,2024-05-30 07:00:00,2024-05-30 12:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025414,B014_F0009,B014,611E2920,2024-05-29 08:00:00,2024-05-30 07:00:00,2024-05-30 08:00:00,2024-05-30 13:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025415,B014_F0009,B014,611E2920,2024-05-29 09:00:00,2024-05-30 08:00:00,2024-05-30 09:00:00,2024-05-30 14:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025416,B014_F0009,B014,611E2920,2024-05-29 10:00:00,2024-05-30 09:00:00,2024-05-30 10:00:00,2024-05-30 15:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025417,B014_F0009,B014,611E2920,2024-05-29 11:00:00,2024-05-30 10:00:00,2024-05-30 11:00:00,2024-05-30 16:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025418,B014_F0009,B014,611E2920,2024-05-29 12:00:00,2024-05-30 11:00:00,2024-05-30 12:00:00,2024-05-30 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025419,B014_F0009,B014,611E2920,2024-05-29 13:00:00,2024-05-30 12:00:00,2024-05-30 13:00:00,2024-05-30 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025420,B014_F0009,B014,611E2920,2024-05-29 14:00:00,2024-05-30 13:00:00,2024-05-30 14:00:00,2024-05-30 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025421,B014_F0009,B014,611E2920,2024-05-29 15:00:00,2024-05-30 14:00:00,2024-05-30 15:00:00,2024-05-30 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025422,B014_F0009,B014,611E2920,2024-05-29 16:00:00,2024-05-30 15:00:00,2024-05-30 16:00:00,2024-05-30 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025423,B014_F0009,B014,611E2920,2024-05-29 17:00:00,2024-05-30 16:00:00,2024-05-30 17:00:00,2024-05-30 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025424,B014_F0009,B014,611E2920,2024-05-29 18:00:00,2024-05-30 17:00:00,2024-05-30 18:00:00,2024-05-30 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025425,B014_F0009,B014,611E2920,2024-05-29 19:00:00,2024-05-30 18:00:00,2024-05-30 19:00:00,2024-05-31 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025426,B014_F0009,B014,611E2920,2024-05-29 20:00:00,2024-05-30 19:00:00,2024-05-30 20:00:00,2024-05-31 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025427,B014_F0009,B014,611E2920,2024-05-29 21:00:00,2024-05-30 20:00:00,2024-05-30 21:00:00,2024-05-31 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025428,B014_F0009,B014,611E2920,2024-05-29 22:00:00,2024-05-30 21:00:00,2024-05-30 22:00:00,2024-05-31 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025429,B014_F0009,B014,611E2920,2024-05-29 23:00:00,2024-05-30 22:00:00,2024-05-30 23:00:00,2024-05-31 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025430,B014_F0009,B014,611E2920,2024-05-30 00:00:00,2024-05-30 23:00:00,2024-05-31 00:00:00,2024-05-31 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025431,B014_F0009,B014,611E2920,2024-05-30 01:00:00,2024-05-31 00:00:00,2024-05-31 01:00:00,2024-05-31 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025432,B025_F0023,B025,613E2580,2024-06-07 08:00:00,2024-06-08 07:00:00,2024-06-08 08:00:00,2024-06-08 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025433,B025_F0023,B025,613E2580,2024-06-07 09:00:00,2024-06-08 08:00:00,2024-06-08 09:00:00,2024-06-08 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025434,B025_F0023,B025,613E2580,2024-06-07 10:00:00,2024-06-08 09:00:00,2024-06-08 10:00:00,2024-06-08 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025435,B025_F0023,B025,613E2580,2024-06-07 11:00:00,2024-06-08 10:00:00,2024-06-08 11:00:00,2024-06-08 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025436,B025_F0023,B025,613E2580,2024-06-07 12:00:00,2024-06-08 11:00:00,2024-06-08 12:00:00,2024-06-08 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025437,B025_F0023,B025,613E2580,2024-06-07 13:00:00,2024-06-08 12:00:00,2024-06-08 13:00:00,2024-06-08 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025438,B025_F0023,B025,613E2580,2024-06-07 14:00:00,2024-06-08 13:00:00,2024-06-08 14:00:00,2024-06-08 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025439,B025_F0023,B025,613E2580,2024-06-07 15:00:00,2024-06-08 14:00:00,2024-06-08 15:00:00,2024-06-08 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025440,B025_F0023,B025,613E2580,2024-06-07 16:00:00,2024-06-08 15:00:00,2024-06-08 16:00:00,2024-06-08 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025441,B025_F0023,B025,613E2580,2024-06-07 17:00:00,2024-06-08 16:00:00,2024-06-08 17:00:00,2024-06-08 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025442,B025_F0023,B025,613E2580,2024-06-07 18:00:00,2024-06-08 17:00:00,2024-06-08 18:00:00,2024-06-08 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025443,B025_F0023,B025,613E2580,2024-06-07 19:00:00,2024-06-08 18:00:00,2024-06-08 19:00:00,2024-06-09 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025444,B025_F0023,B025,613E2580,2024-06-07 20:00:00,2024-06-08 19:00:00,2024-06-08 20:00:00,2024-06-09 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025445,B025_F0023,B025,613E2580,2024-06-07 21:00:00,2024-06-08 20:00:00,2024-06-08 21:00:00,2024-06-09 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025446,B025_F0023,B025,613E2580,2024-06-07 22:00:00,2024-06-08 21:00:00,2024-06-08 22:00:00,2024-06-09 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025447,B025_F0023,B025,613E2580,2024-06-07 23:00:00,2024-06-08 22:00:00,2024-06-08 23:00:00,2024-06-09 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025448,B025_F0023,B025,613E2580,2024-06-08 00:00:00,2024-06-08 23:00:00,2024-06-09 00:00:00,2024-06-09 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025449,B025_F0023,B025,613E2580,2024-06-08 01:00:00,2024-06-09 00:00:00,2024-06-09 01:00:00,2024-06-09 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025450,B025_F0023,B025,613E2580,2024-06-08 02:00:00,2024-06-09 01:00:00,2024-06-09 02:00:00,2024-06-09 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025451,B025_F0023,B025,613E2580,2024-06-08 03:00:00,2024-06-09 02:00:00,2024-06-09 03:00:00,2024-06-09 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025452,B025_F0023,B025,613E2580,2024-06-08 04:00:00,2024-06-09 03:00:00,2024-06-09 04:00:00,2024-06-09 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025453,B025_F0023,B025,613E2580,2024-06-08 05:00:00,2024-06-09 04:00:00,2024-06-09 05:00:00,2024-06-09 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025454,B025_F0023,B025,613E2580,2024-06-08 06:00:00,2024-06-09 05:00:00,2024-06-09 06:00:00,2024-06-09 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025455,B025_F0023,B025,613E2580,2024-06-08 07:00:00,2024-06-09 06:00:00,2024-06-09 07:00:00,2024-06-09 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025456,B025_F0023,B025,613E2580,2024-06-08 08:00:00,2024-06-09 07:00:00,2024-06-09 08:00:00,2024-06-09 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025457,B025_F0023,B025,613E2580,2024-06-08 09:00:00,2024-06-09 08:00:00,2024-06-09 09:00:00,2024-06-09 14:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025458,B025_F0023,B025,613E2580,2024-06-08 10:00:00,2024-06-09 09:00:00,2024-06-09 10:00:00,2024-06-09 15:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025459,B025_F0023,B025,613E2580,2024-06-08 11:00:00,2024-06-09 10:00:00,2024-06-09 11:00:00,2024-06-09 16:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025460,B025_F0023,B025,613E2580,2024-06-08 12:00:00,2024-06-09 11:00:00,2024-06-09 12:00:00,2024-06-09 17:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025461,B025_F0023,B025,613E2580,2024-06-08 13:00:00,2024-06-09 12:00:00,2024-06-09 13:00:00,2024-06-09 18:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025462,B025_F0023,B025,613E2580,2024-06-08 14:00:00,2024-06-09 13:00:00,2024-06-09 14:00:00,2024-06-09 19:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000025463,B025_F0023,B025,613E2580,2024-06-08 15:00:00,2024-06-09 14:00:00,2024-06-09 15:00:00,2024-06-09 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025464,B025_F0023,B025,613E2580,2024-06-08 16:00:00,2024-06-09 15:00:00,2024-06-09 16:00:00,2024-06-09 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025465,B025_F0023,B025,613E2580,2024-06-08 17:00:00,2024-06-09 16:00:00,2024-06-09 17:00:00,2024-06-09 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025466,B025_F0023,B025,613E2580,2024-06-08 18:00:00,2024-06-09 17:00:00,2024-06-09 18:00:00,2024-06-09 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025467,B025_F0023,B025,613E2580,2024-06-08 19:00:00,2024-06-09 18:00:00,2024-06-09 19:00:00,2024-06-10 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000025468,B025_F0023,B025,613E2580,2024-06-08 20:00:00,2024-06-09 19:00:00,2024-06-09 20:00:00,2024-06-10 01:00:00,24,6,WATER_LEVEL,1,TRAIN
